bedrift,avdeling,telefon,bransje,org num
Ib Rådgivning & Rettshjelp Ivar Bergesen,Vestland,,['Advokater og juridiske tjenester'],994997262.0
Advokat Jan Hammerseng AS,Innlandet,959 70 558,['Advokater og juridiske tjenester'],992827785.0
"Evjens Eiendomsmegling, Juss- & Rettshjelp",Viken,957 05 559,['Advokater og juridiske tjenester'],914999189.0
Advokat Just Finne,Oslo,909 37 054,['Advokater og juridiske tjenester'],985225222.0
Jon Ketil Gjørtz Advokat,Møre og Romsdal,,['Advokater og juridiske tjenester'],971461845.0
Advokat Åse Langeland AS,Rogaland,975 92 013,['Advokater og juridiske tjenester'],820888502.0
Advokat Frode Træland,Vestland,55 23 55 00,['Advokater og juridiske tjenester'],980551776.0
Advokatene Bjørnli & Aase,Vestfold og Telemark,33 35 02 30,['Advokater og juridiske tjenester'],989745913.0
Advokatfirmaet Maktabi AS,Viken,,['Advokater og juridiske tjenester'],990798532.0
Bjørn Jarbo Advokat,Oslo,22 42 89 89,['Advokater og juridiske tjenester'],990980373.0
Advokat A. Økland,Vestland,,['Advokater og juridiske tjenester'],998770300.0
Advokat Aleidis Løken,Oslo,,['Advokater og juridiske tjenester'],995303329.0
Advokatfirmaet Horgen AS,Oslo,901 95 347,['Advokater og juridiske tjenester'],961559626.0
Advokat Arne Elvestuen,Vestfold og Telemark,909 63 690,['Advokater og juridiske tjenester'],977347297.0
Advokat Tellesbø,Viken,,['Advokater og juridiske tjenester'],997948807.0
Jan Pallum,Oslo,22 76 72 80,['Advokater og juridiske tjenester'],974253976.0
Advokat Kirsten Clausen,Rogaland,51 84 40 50,['Advokater og juridiske tjenester'],981575296.0
Jan-Arne Isaksen,Oslo,23 30 88 24,['Advokater og juridiske tjenester'],974941449.0
Kai Thorkildssen Advokat,Viken,31 29 46 46,['Advokater og juridiske tjenester'],974976331.0
Advokat Leif Thore Lian,Oslo,,['Advokater og juridiske tjenester'],990662665.0
Advokat Anne Jorunn Hammargren,Oslo,467 67 746,['Advokater og juridiske tjenester'],996423824.0
Eian Advokatfirma AS,Oslo,,['Advokater og juridiske tjenester'],927515997.0
Haakon Hagemann Blystad,Oslo,411 07 793,['Advokater og juridiske tjenester'],982537053.0
Wenche Andreassen Advokat,Oslo,22 42 11 76,['Advokater og juridiske tjenester'],976071344.0
Advokat Eli Cathrine Johansen,Oslo,934 80 403,['Advokater og juridiske tjenester'],918738169.0
Advokatfirma Alexander Rukin,Viken,23 23 02 03,['Advokater og juridiske tjenester'],989107054.0
Kari Sofie Bjørnsen,Viken,,['Advokater og juridiske tjenester'],984430736.0
Advokatforetaket Albertsen,Vestland,920 77 166,['Advokater og juridiske tjenester'],994823973.0
Advokatfirma Grundekjøn & Co AS,Oslo,971 46 012,['Advokater og juridiske tjenester'],984984375.0
Advokat Hilde Weik Kortner,Vestfold og Telemark,,['Advokater og juridiske tjenester'],927442329.0
Advokatfirma Elde Nordby AS,Oslo,,['Advokater og juridiske tjenester'],926280104.0
Advokat Ragnar Morken,Vestland,55 60 40 37,['Advokater og juridiske tjenester'],981617835.0
Advokatfirmaet Wenger AS,Oslo,,['Advokater og juridiske tjenester'],925009881.0
Torsnes Sven Morten,Vestfold og Telemark,35 55 18 48,['Advokater og juridiske tjenester'],971463805.0
Advokat Stein Owe,Viken,415 18 732,['Advokater og juridiske tjenester'],919758988.0
Advokatfirmaet Hveberg AS,Innlandet,994 35 700,['Advokater og juridiske tjenester'],897773112.0
Jostein Lensebråten,Viken,69 11 97 10,['Advokater og juridiske tjenester'],969207265.0
Advokat Niels Kristian Axelsen AS,Viken,,['Advokater og juridiske tjenester'],919276266.0
Nørgård & Co Advokatfirma AS,Oslo,22 99 33 80,['Advokater og juridiske tjenester'],989297783.0
Robert Wagner,Vestfold og Telemark,,['Advokater og juridiske tjenester'],990819661.0
Advokatene I Oslo AS,Oslo,986 84 210,['Advokater og juridiske tjenester'],926659855.0
Advokat Robert Heiberg Kahrs,Oslo,911 73 887,['Advokater og juridiske tjenester'],912722325.0
Advokat Martin Staurem,Viken,63 81 29 17,['Advokater og juridiske tjenester'],971473533.0
Holm Ragnvald Lie,Viken,,['Advokater og juridiske tjenester'],971453400.0
Advokathuset Viken AS,Oslo,,['Advokater og juridiske tjenester'],917303800.0
Advokat T. Madslangrud AS,Innlandet,,['Advokater og juridiske tjenester'],920640745.0
Advokat Harald Krogstad,Trøndelag,,['Advokater og juridiske tjenester'],918908463.0
Advokatfirmaet Rastum,Vestland,,['Advokater og juridiske tjenester'],927021331.0
Advokat Erik Mørch AS,Oslo,,['Advokater og juridiske tjenester'],913516850.0
Advokat Mette Thorne Lothe,Oslo,920 46 325,['Advokater og juridiske tjenester'],991866019.0
Kristian Dahle Trygstad,Oslo,,['Advokater og juridiske tjenester'],989833332.0
Advokatfellesskapet Bratsberg,Oslo,22 00 92 00,['Advokater og juridiske tjenester'],971455209.0
Inter Alia - Elisabeth Kokkin Koppe,Innlandet,482 16 722,['Advokater og juridiske tjenester'],980021521.0
Advokatene I Nedre Slottsgate DA,Oslo,415 24 862,['Advokater og juridiske tjenester'],994237993.0
Advokatfirmaet Frydenlund Dødsbo,Viken,,['Advokater og juridiske tjenester'],924688033.0
Legal Service Provider Advokat AS,Vestfold og Telemark,,['Advokater og juridiske tjenester'],989160680.0
Juridiske Råd og Rettshjelp v/Ruth Rosnes,Vestland,,['Advokater og juridiske tjenester'],917638276.0
Advokat Normann,Oslo,22 33 80 88,['Advokater og juridiske tjenester'],979632126.0
Advokat Cathrine Strøm Veiby,Innlandet,410 20 088,['Advokater og juridiske tjenester'],894951982.0
"Barnerettsjurist Geir Kjell Andersland - Rådgivning, Foredrag og Forfattervirksomhet",Vestland,414 18 980,['Advokater og juridiske tjenester'],921974132.0
Advokat Bjørn L G Braathen AS,Vestfold og Telemark,33 31 74 77,['Advokater og juridiske tjenester'],980592413.0
Signatur Advokatkontor AS,Vestland,55 98 98 98,['Advokater og juridiske tjenester'],925178284.0
Advokatfirmaet Wallevik,Vestland,950 48 592,['Advokater og juridiske tjenester'],928083071.0
Arne Huuse,Oslo,,['Advokater og juridiske tjenester'],994387979.0
Odd Henning Arntzen,Oslo,,['Advokater og juridiske tjenester'],979311354.0
Stavanger Advokatkontor Advokat Christian Wedler,Rogaland,464 62 323,['Advokater og juridiske tjenester'],925008826.0
Advokatfirma Espen Rønningen,Viken,,['Advokater og juridiske tjenester'],994244108.0
Scipio AS,Oslo,22 43 30 00,['Advokater og juridiske tjenester'],989025651.0
Advokat Tom Sørlie,Oslo,,['Advokater og juridiske tjenester'],982904072.0
Thor E Sundsli Advokat,Nordland,,['Advokater og juridiske tjenester'],971392509.0
Advokat Tom Lindbeck MNA,Nordland,76 12 23 11,['Advokater og juridiske tjenester'],966787066.0
Rydberg Harald Eriksen,Agder,906 77 274,['Advokater og juridiske tjenester'],983433782.0
Chiffer Advokatfirma & Finans AS,Oslo,478 47 346,['Advokater og juridiske tjenester'],927616106.0
John Kåre Stenwig,Viken,67 53 61 00,['Advokater og juridiske tjenester'],983457401.0
Advokatfirmaet Alkan,Oslo,,['Advokater og juridiske tjenester'],924346914.0
Prokurs AS,Viken,23 11 41 00,['Advokater og juridiske tjenester'],947583867.0
Advokatfirmaet JARELD AS,Oslo,22 96 10 10,['Advokater og juridiske tjenester'],990026254.0
Rettshjelper Gro Hiis Wallmark,Vestland,458 72 868,['Advokater og juridiske tjenester'],995916231.0
Rådgiver Torvald Højer Brinch,Oslo,950 48 909,['Advokater og juridiske tjenester'],971437596.0
Advokat Knut R Lie,Viken,,['Advokater og juridiske tjenester'],976493362.0
Pettersen Eli Stavnes Advokat,Vestland,,['Advokater og juridiske tjenester'],983948723.0
Advokat Steinar Moritz Andersen,Vestfold og Telemark,55 36 20 90,['Advokater og juridiske tjenester'],997848780.0
Medlaw AS,Viken,,['Advokater og juridiske tjenester'],925431699.0
Claudius Advokatfirma,Innlandet,,['Advokater og juridiske tjenester'],824571112.0
Advokatfirmaet Ringberg,Nordland,977 37 000,['Advokater og juridiske tjenester'],984410395.0
Advokat Erling Moss,Nordland,,['Advokater og juridiske tjenester'],971448784.0
Holm Grimsrud Advokatfirma,Oslo,,['Advokater og juridiske tjenester'],823387172.0
Compliance Advice AS,Oslo,,['Advokater og juridiske tjenester'],918764135.0
Lorentz Stavrum,Innlandet,906 74 597,['Advokater og juridiske tjenester'],974940116.0
Inger Karin Rognlien,Oslo,22 91 00 50,['Advokater og juridiske tjenester'],981715071.0
Paal Olav Berg,Oslo,918 67 430,['Advokater og juridiske tjenester'],974941295.0
Jurist Christoffersen: Rettshjelp og Rådgivning,Viken,464 17 602,['Advokater og juridiske tjenester'],917970734.0
Advokat Trond Hasfjord,Oslo,,['Advokater og juridiske tjenester'],976895746.0
Advokatfirma Haaken H. Gran,Oslo,476 40 435,['Advokater og juridiske tjenester'],998517583.0
Advokat Bjerkhaug,Viken,905 91 120,['Advokater og juridiske tjenester'],975973379.0
Advokatfirmaet Finch AS,Oslo,,['Advokater og juridiske tjenester'],915914179.0
Rettshjelper Lars H. Verkland,Trøndelag,,['Advokater og juridiske tjenester'],996655385.0
Finn-Erik Øygard,Vestland,,['Advokater og juridiske tjenester'],959948232.0
Advokat Tor Vale,Oslo,924 82 855,['Advokater og juridiske tjenester'],913056280.0
Advokat Kjersti Ringdal Mna,Oslo,,['Advokater og juridiske tjenester'],914755573.0
Advokatfirmaet Sigurd A Refvik AS,Nordland,75 60 11 80,['Advokater og juridiske tjenester'],988088609.0
Advokat Midtbø AS,Viken,32 12 16 88,['Advokater og juridiske tjenester'],892325502.0
Advokatfirmaet Briskerud & Wiermyhr DA,Oslo,22 33 58 15,['Advokater og juridiske tjenester'],979522215.0
Advokat A AS,Oslo,,['Advokater og juridiske tjenester'],925206296.0
Advokat Rune Berg,Oslo,,['Advokater og juridiske tjenester'],983457444.0
Advokat Vahid Ala'I AS,Oslo,,['Advokater og juridiske tjenester'],916478526.0
Advokatfirmaet Alm AS,Oslo,,['Advokater og juridiske tjenester'],917557128.0
Advokat Bjørg Haavorstad,Agder,76 94 56 02,['Advokater og juridiske tjenester'],967745847.0
Advokat Knut Gillesen,Viken,67 80 51 50,['Advokater og juridiske tjenester'],983431100.0
Advokat Amund O. Gulsvik,Viken,,['Advokater og juridiske tjenester'],995122073.0
Advokatfirmaet Aurstad & Co AS,Oslo,924 94 457,['Advokater og juridiske tjenester'],888328432.0
Advokat Ulrik Hegnar,Oslo,930 33 908,['Advokater og juridiske tjenester'],983457479.0
Jan Bergan Rettshjelper AS,Vestfold og Telemark,,['Advokater og juridiske tjenester'],918325387.0
Advokatfirma Morten Larsen,Oslo,,['Advokater og juridiske tjenester'],817712002.0
Advokatfirmaet Jegersberg,Oslo,24 11 00 21,['Advokater og juridiske tjenester'],969733668.0
Advokat Torstein Ekdahl,Viken,413 11 200,['Advokater og juridiske tjenester'],976012119.0
Advokat Petter Nistad Simonsen,Oslo,,['Advokater og juridiske tjenester'],995113163.0
Advokat Lars Haugen AS,Viken,,['Advokater og juridiske tjenester'],995267705.0
Jurist Jon Eivind Svagård,Vestfold og Telemark,,['Advokater og juridiske tjenester'],986180540.0
Advokat Liv Solveig Pettersen,Oslo,22 40 36 40,['Advokater og juridiske tjenester'],982812577.0
Advokatfirmaet Greve,Oslo,23 11 36 36,['Advokater og juridiske tjenester'],913064550.0
Radca Prawny/Eøs-Advokat Dorota Rogusz-Lampkowska,Vestfold og Telemark,,['Advokater og juridiske tjenester'],914909228.0
Rettshjelpfirmaet Mohammad Mostafaei,Viken,,['Advokater og juridiske tjenester'],921778759.0
Advokat Thalberg Andersson,Oslo,,['Advokater og juridiske tjenester'],927487284.0
Advokat Garder AS,Viken,928 26 986,['Advokater og juridiske tjenester'],813237202.0
S Trond Paulsen Advokatfirma,Oslo,22 41 84 48,['Advokater og juridiske tjenester'],981809157.0
Lysaker Advokatkontor Per Olav Johannsen,Viken,480 47 873,['Advokater og juridiske tjenester'],981749537.0
Advokatfirmaet Thiis,Trøndelag,977 08 070,['Advokater og juridiske tjenester'],979564473.0
Advokat Olav Rød,Oslo,,['Advokater og juridiske tjenester'],983439276.0
Advokat Jostein S. Valla,Innlandet,,['Advokater og juridiske tjenester'],890705642.0
Tede Holding AS,Viken,458 86 300,['Advokater og juridiske tjenester'],998385075.0
Advokat Per Kyllingstad,Viken,,['Advokater og juridiske tjenester'],925039357.0
Advokat Arnold Rørholt,Viken,,['Advokater og juridiske tjenester'],913978455.0
Rettshjelperfirmaet Lindås,Troms og Finnmark,,['Advokater og juridiske tjenester'],987504676.0
Advokat Sandvand,Viken,67 54 40 00,['Advokater og juridiske tjenester'],913980417.0
Advokat Tore E Brath,Oslo,21 51 20 50,['Advokater og juridiske tjenester'],971279117.0
Advokatfirma Recurso AS,Oslo,,['Advokater og juridiske tjenester'],917435340.0
Advokat Kathrine Frøysa,Nordland,,['Advokater og juridiske tjenester'],927660881.0
Advokat Eivind Kogstad Holding AS,Oslo,,['Advokater og juridiske tjenester'],989227106.0
Advokat Pål Berg,Oslo,977 64 881,['Advokater og juridiske tjenester'],914574447.0
Advokat Astri M. Lund,Oslo,,['Advokater og juridiske tjenester'],915574955.0
Advokatfirmaet Øyvind Miller,Viken,974 19 309,['Advokater og juridiske tjenester'],879376742.0
"Advokatene Hellenes, Aune, Sveen & Jølberg DA",Vestfold og Telemark,33 18 52 00,['Advokater og juridiske tjenester'],851151982.0
Kjell Holden,Oslo,957 81 515,['Advokater og juridiske tjenester'],971444738.0
Advokat Anne M. Evenrud,Viken,990 10 802,['Advokater og juridiske tjenester'],927598612.0
Advokat Trond Vegard Sagen Eriksen,Oslo,,['Advokater og juridiske tjenester'],983610900.0
Advokatfirmaet Kvanvik & Schjetne AS,Oslo,,['Advokater og juridiske tjenester'],928070298.0
Advokat Hans A Strandrud,Viken,67 80 41 00,['Advokater og juridiske tjenester'],980263622.0
Konsul Brumm AS,Rogaland,,['Advokater og juridiske tjenester'],988453145.0
Advokat Asbjørn Finholt,Viken,918 32 181,['Advokater og juridiske tjenester'],971458399.0
Advokatfirma Mjaaseth Revheim Co DA,Vestfold og Telemark,35 29 60 00,['Advokater og juridiske tjenester'],919804416.0
Advokat Norum AS,Viken,66 90 00 60,['Advokater og juridiske tjenester'],923853588.0
Pks Invest AS,Oslo,,['Advokater og juridiske tjenester'],992946296.0
Zimmermann Avgiftsrepresentasjon og Rådgivning,Rogaland,400 80 088,['Advokater og juridiske tjenester'],994555448.0
Advokat Per Omreng,Oslo,,['Advokater og juridiske tjenester'],983264093.0
Advokatfirmaet Ecovis Legal Norway AS,Oslo,,['Advokater og juridiske tjenester'],927854805.0
Asgeir Skarholt Advokat,Vestfold og Telemark,,['Advokater og juridiske tjenester'],979625367.0
Vic Kinzy Advokatfirma AS,Rogaland,,['Advokater og juridiske tjenester'],913623010.0
Advokatfirmaet Bytingsvik,Viken,948 37 020,['Advokater og juridiske tjenester'],915730442.0
Advokat Solberg AS,Oslo,,['Advokater og juridiske tjenester'],820175182.0
Advokat Nils Halaas,Viken,934 22 403,['Advokater og juridiske tjenester'],969099993.0
Advokat Stein Ove Rukin,Oslo,,['Advokater og juridiske tjenester'],983718035.0
Keysan Juridisk AS,Viken,484 84 511,['Advokater og juridiske tjenester'],827229962.0
Rettsinfo.no AS,Viken,,['Advokater og juridiske tjenester'],921412614.0
Advokat Tomm Skaug,Viken,404 01 670,['Advokater og juridiske tjenester'],983536115.0
Lasse Sælthun,Vestland,,['Advokater og juridiske tjenester'],969837196.0
Fru Justisia,Viken,479 79 385,['Advokater og juridiske tjenester'],986099409.0
Advokat Arne T Grønstad,Rogaland,,['Advokater og juridiske tjenester'],981835654.0
Personvernjuristene Rettshjelp AS,Vestland,,['Advokater og juridiske tjenester'],918371907.0
Advokatfirmaet Macdonald Aursnes AS,Oslo,,['Advokater og juridiske tjenester'],927136678.0
Tormod Bergem,Vestfold og Telemark,33 42 25 00,['Advokater og juridiske tjenester'],981721721.0
Jørn Johannessen Advokat,Vestfold og Telemark,33 42 25 00,['Advokater og juridiske tjenester'],983790194.0
Rettshjelp for Alle AS,Oslo,,['Advokater og juridiske tjenester'],916623917.0
Tua Bona Advokat AS,Trøndelag,482 57 960,['Advokater og juridiske tjenester'],919294612.0
Helle Torgeir Advokatfirma,Agder,37 93 15 01,['Advokater og juridiske tjenester'],981714407.0
Advokatfirma Rødseth Wisth,Oslo,951 49 552,['Advokater og juridiske tjenester'],996313344.0
Advokat Bjørn Hoffstad,Vestfold og Telemark,33 46 22 60,['Advokater og juridiske tjenester'],981796314.0
Advokat Bjørn Nærum,Vestfold og Telemark,35 58 77 77,['Advokater og juridiske tjenester'],971323132.0
Stefanussen Advokatfirma,Agder,37 27 56 00,['Advokater og juridiske tjenester'],986356207.0
Svein Chr Valen,Oslo,22 91 00 50,['Advokater og juridiske tjenester'],885520642.0
Advokat Silje Grindeland Andersen,Oslo,,['Advokater og juridiske tjenester'],915529925.0
Advokat Hermod Stener,Oslo,,['Advokater og juridiske tjenester'],917913439.0
Ole Morten Husmo Advokat,Nordland,75 56 51 50,['Advokater og juridiske tjenester'],988971332.0
Advokat Alfred Schøyen,Viken,,['Advokater og juridiske tjenester'],922952671.0
Georg Støtvig,Oslo,,['Advokater og juridiske tjenester'],883603672.0
Advokat Per Norvald Sperre,Oslo,908 63 056,['Advokater og juridiske tjenester'],916469446.0
Advokat Christian Hambro AS,Oslo,,['Advokater og juridiske tjenester'],916546823.0
Willy Ruud,Viken,32 12 10 85,['Advokater og juridiske tjenester'],971484136.0
Themis Advokatfirma AS,Viken,,['Advokater og juridiske tjenester'],921245289.0
Advokat Kristina Ahm Nielsen Advokatfirmaet Nielsen,Viken,402 04 535,['Advokater og juridiske tjenester'],921651554.0
Advokatfirmaet Aaløkken,Oslo,,['Advokater og juridiske tjenester'],921989261.0
Jusit Advokat AS,Viken,67 51 71 07,['Advokater og juridiske tjenester'],982936926.0
Svein Aabø,Oslo,,['Advokater og juridiske tjenester'],874941522.0
Erstatningsadvokaten Holcman,Viken,,['Advokater og juridiske tjenester'],990223548.0
Miljørådgiver Christine Molland Karlsen,Oslo,,['Advokater og juridiske tjenester'],988368628.0
Advokat Kjell Rutledal,Vestland,55 31 89 10,['Advokater og juridiske tjenester'],981434293.0
Thune AS,Innlandet,61 36 82 79,['Advokater og juridiske tjenester'],995693925.0
Trine Wettergreen Strømman,Trøndelag,73 80 72 10,['Advokater og juridiske tjenester'],981716612.0
Tvistemekling Advokatene AS,Rogaland,,['Advokater og juridiske tjenester'],925207748.0
Advokat Roy Berntsen,Troms og Finnmark,78 43 22 11,['Advokater og juridiske tjenester'],988090611.0
Advokat Kjetil Eivindstad,Agder,975 59 218,['Advokater og juridiske tjenester'],927231433.0
Advokatfirmaet Ernes,Møre og Romsdal,,['Advokater og juridiske tjenester'],927989522.0
Fam Advokat AS,Vestland,479 02 234,['Advokater og juridiske tjenester'],928044998.0
Advokatfirmaet Aasgardr AS,Nordland,468 86 243,['Advokater og juridiske tjenester'],922293635.0
Advokat Stein Evju,Viken,,['Advokater og juridiske tjenester'],982179831.0
Advokatfirmaet Sture Larre,Oslo,,['Advokater og juridiske tjenester'],997126831.0
Advokatfirma Arild Tyse Helland AS,Viken,474 40 612,['Advokater og juridiske tjenester'],913510984.0
Per Eckhoff,Oslo,934 12 545,['Advokater og juridiske tjenester'],971420979.0
Advokat Vidar Broder Lund AS,Vestland,55 55 37 00,['Advokater og juridiske tjenester'],951640573.0
Magnar Aukrust,Viken,915 68 214,['Advokater og juridiske tjenester'],922148511.0
