bedrift,avdeling,telefon,bransje,org num
Kjell Gunnar Haugen,Viken,917 62 264,"['Agenturer', 'Agenturhandel - annet']",911714167.0
Knut Rødde,Rogaland,51 75 15 94,"['Agenturer', 'Agenturhandel - annet']",963894538.0
Surfer Halvor Torgersen,Viken,913 09 823,"['Agenturer', 'Agenturhandel - annet']",986740147.0
Wama Aud Oleanne Sinding,Oslo,,"['Agenturer', 'Agenturhandel - annet']",985863660.0
Art & Audio DA,Rogaland,,"['Agenturer', 'Agenturhandel - annet']",988047287.0
"Søylen Gård, Nordre, Agenturer Sveinung Frode Bøe Mjelde",Vestland,,"['Agenturer', 'Agenturhandel - annet']",989653407.0
Rune Emil Overgaard Jensen,Viken,488 68 336,"['Agenturer', 'Agenturhandel - annet']",991553592.0
Braathen & Co ANS,Vestfold og Telemark,,"['Agenturer', 'Agenturhandel - annet']",955937414.0
Xenon AS,Viken,901 36 875,"['Agenturer', 'Agenturhandel - annet']",930600644.0
Human Business Product Consulting Knut Larsen,Innlandet,,"['Agenturer', 'Agenturhandel - annet']",979775660.0
Hammerstad Trading,Viken,,"['Agenturer', 'Agenturhandel - annet']",984776632.0
Momem Eivind Moen,Viken,,"['Agenturer', 'Agenturhandel - annet']",975809404.0
Olsens Agenturer,Troms og Finnmark,970 74 236,"['Agenturer', 'Agenturhandel - annet']",971077042.0
M2b Bjørnar Sveinsson,Vestfold og Telemark,454 69 947,"['Agenturer', 'Agenturhandel - annet']",988150959.0
Ahtek Arild Hansen Tekniske,Agder,,"['Agenturer', 'Agenturhandel - annet']",954206041.0
Atm Salg&Service Alf Torkel Baugstø Moss,Vestland,55 12 29 05,"['Agenturer', 'Agenturhandel - annet']",988565504.0
Piercinghøvdingen Iversen,Trøndelag,984 06 449,"['Agenturer', 'Agenturhandel - annet']",992117109.0
Kåre Johannessen,Viken,,"['Agenturer', 'Agenturhandel - annet']",985144850.0
Palma DA,,67 53 24 23,"['Agenturer', 'Agenturhandel - annet']",985514658.0
Steinar Johansen,Nordland,,"['Agenturer', 'Agenturhandel - annet']",981771052.0
Alfred Stenbak Agenturer,Trøndelag,,"['Agenturer', 'Agenturhandel - annet']",981227964.0
Økokjøp Sørensen,Nordland,970 96 044,"['Agenturer', 'Agenturhandel - annet']",957057993.0
Tefa-Agentur Terje Faanes,Vestfold og Telemark,920 61 907,"['Agenturer', 'Agenturhandel - annet']",987964723.0
Rival ANS,Møre og Romsdal,,"['Agenturer', 'Agenturhandel - annet']",948545535.0
Th Engh Agenturer,Viken,,"['Agenturer', 'Agenturhandel - annet']",987308192.0
Anette Skogens Agenturer,Vestfold og Telemark,,"['Agenturer', 'Agenturhandel - annet']",997920163.0
A1 Bildøy,Agder,974 08 880,"['Agenturer', 'Agenturhandel - annet']",996812979.0
Tom R. Sport Hansen,Agder,38 01 63 08,"['Agenturer', 'Agenturhandel - annet']",982818605.0
Optima Helse,Møre og Romsdal,71 52 85 24,"['Agenturer', 'Agenturhandel - annet']",976491866.0
Blj Invest Bente Kristin Lund Jacobsen,Møre og Romsdal,70 12 09 16,"['Agenturer', 'Agenturhandel - annet']",912263282.0
Chea ANS,Viken,943 58 348,"['Agenturer', 'Agenturhandel - annet']",912378780.0
Hege Berghagen,Innlandet,936 65 897,"['Agenturer', 'Agenturhandel - annet']",912542106.0
Bratvold Utleie,Oslo,452 09 792,"['Agenturer', 'Agenturhandel - annet']",912571297.0
Ahg Invest Anders Hagen Gulbrandsen,Viken,,"['Agenturer', 'Agenturhandel - annet']",912580172.0
Zabanti AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",912587207.0
Felleskatalogen AS,Oslo,23 16 15 50,['Adresseringsleverandører'],965614923.0
Oslo Mynthandel AS,Viken,,['Adresseringsleverandører'],984199902.0
Focus Media AS,Oslo,22 60 06 30,['Adresseringsleverandører'],977218179.0
Filatelistisk Forlag AS,Oslo,,['Adresseringsleverandører'],914378311.0
Ringlets Forlag Tor Egil Kvalnes,Nordland,,['Adresseringsleverandører'],920865933.0
IT Media,Viken,69 33 54 39,['Adresseringsleverandører'],977021502.0
Tut for Top20 DA,Viken,,['Adresseringsleverandører'],981926633.0
Mobilportalen DA,Innlandet,,['Adresseringsleverandører'],982956773.0
Reisenett AS,Oslo,,['Adresseringsleverandører'],976271610.0
Tess Sørøst AS,Oslo,909 90 437,['Adresseringsleverandører'],981579380.0
Landvik Historielag,Agder,,['Adresseringsleverandører'],970555161.0
Tump ANS,Trøndelag,984 21 105,['Adresseringsleverandører'],982845157.0
Ambulanse-Norge,Vestfold og Telemark,901 07 706,['Adresseringsleverandører'],988458775.0
Reiseguidenno DA,Viken,,['Adresseringsleverandører'],981327454.0
Nettstart DA,Agder,38 16 94 88,['Adresseringsleverandører'],981499166.0
Foreningen Spalteplass,Oslo,22 67 09 67,['Adresseringsleverandører'],985047022.0
Svensson Nøkleby Advokatfirma ANS,Viken,32 25 55 00,['Advokater og juridiske tjenester'],982370310.0
Advokatfirmaet Riisa & Co ANS avd Bergen,Vestland,55 30 63 80,['Advokater og juridiske tjenester'],947280740.0
Advokatfirmaet Mageli DA,Viken,478 82 000,['Advokater og juridiske tjenester'],880636502.0
Advokatfirmaet Mageli DA,Innlandet,478 82 000,['Advokater og juridiske tjenester'],880636502.0
Advokatfirmaet Riisa & Co ANS,Oslo,22 12 15 70,['Advokater og juridiske tjenester'],947280740.0
Advokatfirmaet Wangberg AS,Oslo,22 54 68 00,['Advokater og juridiske tjenester'],889553472.0
Advokatfirmaet Mageli DA,Oslo,478 82 000,['Advokater og juridiske tjenester'],880636502.0
Harris Advokatfirma AS,Vestland,55 30 27 00,['Advokater og juridiske tjenester'],921027583.0
MAZARS LEGAL ADVOKATER AS,Oslo,900 47 633,['Advokater og juridiske tjenester'],920923305.0
SKJERPEN BUGGE ADVOKATFIRMA AS,Oslo,22 34 34 14,['Advokater og juridiske tjenester'],823774532.0
Østby Aarskog Aavokatfirma AS,Innlandet,62 55 62 00,['Advokater og juridiske tjenester'],916036493.0
Advokatfirmaet Drevland & Grape,Oslo,22 97 97 80,['Advokater og juridiske tjenester'],980060756.0
Grindstad Lydersen Advokatfirma AS,Viken,901 33 400,['Advokater og juridiske tjenester'],989208160.0
ADVOKATHUSET LAKSELV AS,Troms og Finnmark,915 74 493,"['Advokater og juridiske tjenester', 'Økonomisk rådgivning']",924824379.0
Advokatene Christian Wiig & Co AS,Trøndelag,73 87 43 00,['Advokater og juridiske tjenester'],987675799.0
Advokathuset Harstad AS,Troms og Finnmark,77 00 13 80,['Advokater og juridiske tjenester'],912184722.0
Advokatfirmaet Eckhoff Fosmark & Co DA,Oslo,23 08 57 20,['Advokater og juridiske tjenester'],855197812.0
Advokatene På Storkaia DA,Møre og Romsdal,71 58 73 30,['Advokater og juridiske tjenester'],992683961.0
Advokatfirmaet Jørstad AS,Troms og Finnmark,413 30 547,['Advokater og juridiske tjenester'],919212586.0
Advokatfirmaet Bahr AS,Oslo,21 00 00 50,['Advokater og juridiske tjenester'],919513063.0
Advokatfirmaet Frøstrup Løitegaard DA,Vestfold og Telemark,35 93 19 00,['Advokater og juridiske tjenester'],984497504.0
Advokat Hanne Plathe Maartmann MNA,Oslo,22 34 61 00,['Advokater og juridiske tjenester'],993835471.0
Advokatfirmaet Simonsen Vogt Wiig Trondheim AS,Trøndelag,73 84 58 00,['Advokater og juridiske tjenester'],985851514.0
Finansklagenemnda,Oslo,23 13 19 60,['Advokater og juridiske tjenester'],971437022.0
Advokat 1 AS,Rogaland,400 03 150,"['Advokater og juridiske tjenester', 'Eiendomsforvaltning og -utvikling']",998820421.0
ADVOKAT CECILIE SCHJATVET AS,Oslo,416 66 853,['Advokater og juridiske tjenester'],924986565.0
Oslo kommune Kommuneadvokaten,Oslo,23 46 15 22,"['Advokater og juridiske tjenester', 'Offentlig administrasjon']",976819942.0
Advokat Erling T. Eggen,Oslo,22 42 76 60,['Advokater og juridiske tjenester'],969167964.0
Advokat Klaus Iversen AS,Vestland,57 85 11 22,"['Eiendomsforvaltning og -utvikling', 'Advokater og juridiske tjenester']",992847212.0
Advokat Sigmund Løkensgard,Viken,920 61 929,['Advokater og juridiske tjenester'],874969052.0
Advokatfirmaet Lund & Co DA,Oslo,991 19 900,['Advokater og juridiske tjenester'],991097171.0
Advokatfirmaet Thommessen AS,Vestland,55 30 61 00,['Advokater og juridiske tjenester'],957423248.0
Advokatfirmaet Thommessen AS,Oslo,23 11 11 11,['Advokater og juridiske tjenester'],957423248.0
Wikborg Rein Advokatfirma AS,Oslo,22 82 75 00,['Advokater og juridiske tjenester'],916782195.0
Advokatfirmaet Bahr AS,Oslo,22 83 02 70,['Advokater og juridiske tjenester'],919513063.0
Advokatfirmaet Selmer AS,Oslo,23 11 65 00,['Advokater og juridiske tjenester'],920969798.0
SANDS Advokatfirma DA,Oslo,22 81 45 00,['Advokater og juridiske tjenester'],960716647.0
Advokatfirmaet PricewaterhouseCoopers AS,Oslo,02316,['Advokater og juridiske tjenester'],988371084.0
Advokatfirmaet Haavind AS,Oslo,22 43 30 00,['Advokater og juridiske tjenester'],986420177.0
Advokatfirmaet Simonsen Vogt Wiig AS,Oslo,21 95 55 00,['Advokater og juridiske tjenester'],898783812.0
Cms Kluge Advokatfirma AS,Rogaland,51 82 29 00,['Advokater og juridiske tjenester'],913296117.0
Kluge Advokatfirma AS,Oslo,23 11 00 00,['Advokater og juridiske tjenester'],913296117.0
Deloitte Advokatfirma AS,Oslo,23 27 96 00,['Advokater og juridiske tjenester'],994116177.0
Deloitte Advokatfirma AS,Vestfold og Telemark,35 91 36 10,['Advokater og juridiske tjenester'],994116177.0
Deloitte Advokatfirma AS,Agder,38 12 27 22,['Advokater og juridiske tjenester'],994116177.0
Arntzen de Besche Advokatfirma AS,Oslo,23 89 40 00,['Advokater og juridiske tjenester'],982409705.0
Ernst & Young Tax,Oslo,24 00 24 00,['Advokater og juridiske tjenester'],984328796.0
Ernst & Young Tax Advokatfirma AS,Agder,,['Advokater og juridiske tjenester'],984328796.0
Kvale Advokatfirma DA,Oslo,22 47 97 00,['Advokater og juridiske tjenester'],947996053.0
Advokatfirmaet Schjødt AS,Oslo,22 01 88 00,['Advokater og juridiske tjenester'],996918122.0
Advokatfirma DLA Piper Norway DA,Oslo,24 13 15 00,['Advokater og juridiske tjenester'],982216060.0
Advokatfirmaet Grette AS,Oslo,22 83 16 83,['Advokater og juridiske tjenester'],820203542.0
Advokatfirmaet Hjort DA,Oslo,22 47 18 00,['Advokater og juridiske tjenester'],946129356.0
22. juli-kommisjonen Utøya,Oslo,,['Advokater og juridiske tjenester'],946129356.0
Advoshop DA,Oslo,,['Advokater og juridiske tjenester'],979721110.0
KPMG Law advokatfirma avd Larvik,Vestfold og Telemark,04063,['Advokater og juridiske tjenester'],912056880.0
KPMG Law Advokatfirma AS,Oslo,413 31 116,['Advokater og juridiske tjenester'],912056880.0
KPMG Law Advokatfirma avd Tønsberg,Vestfold og Telemark,04063,['Advokater og juridiske tjenester'],912056880.0
Elden Advokatfirma AS,Oslo,21 61 13 00,['Advokater og juridiske tjenester'],925880426.0
Advokatfirmaet CLP DA,Oslo,22 87 71 00,['Advokater og juridiske tjenester'],991341129.0
Advokatfirmaet Elden DA,Oslo,21 61 13 00,['Advokater og juridiske tjenester'],980162389.0
Karen Forbrigd,Oslo,950 47 448,['Advokater og juridiske tjenester'],980162389.0
Anders Brosveet,Oslo,920 35 100,['Advokater og juridiske tjenester'],980162389.0
Brækhus Advokatfirma DA,Oslo,23 23 90 90,['Advokater og juridiske tjenester'],980515877.0
Advokat Peder Morset,Viken,67 21 69 65,['Advokater og juridiske tjenester'],980515877.0
Advokatfirmaet Føyen AS,Oslo,21 93 10 00,['Advokater og juridiske tjenester'],885719392.0
BDO Advokater AS,Oslo,23 11 91 00,['Advokater og juridiske tjenester'],996798577.0
Bull & Co Advokatfirma AS,Oslo,23 01 01 01,['Advokater og juridiske tjenester'],981459326.0
Advokatfirmaet Ræder AS,Oslo,23 27 27 00,['Advokater og juridiske tjenester'],919100265.0
Ro Sommernes advokatfirma DA,Oslo,23 00 34 40,['Advokater og juridiske tjenester'],965870016.0
Advokatfirmaet Glittertind AS,Oslo,21 67 67 22,['Advokater og juridiske tjenester'],916284055.0
Codex Advokat Oslo AS,Oslo,22 93 38 50,['Advokater og juridiske tjenester'],995684926.0
Bing Hodneland Advokatselskap DA,Oslo,23 31 59 90,['Advokater og juridiske tjenester'],985770573.0
Tenden Advokatfirma ANS,Vestfold og Telemark,33 35 46 00,['Advokater og juridiske tjenester'],959704996.0
Acapo AS,Vestland,418 68 800,['Advokater og juridiske tjenester'],915113737.0
Advokatfirmaet Økland & Co DA,Viken,64 84 60 60,['Advokater og juridiske tjenester'],957329152.0
Ryger Advokatfirma AS,Rogaland,22 94 40 00,['Advokater og juridiske tjenester'],918930477.0
Advokatfirmaet Hammervoll Pind AS,Viken,22 94 40 00,['Advokater og juridiske tjenester'],918930477.0
Haver Advokatfirma AS,Rogaland,51 55 44 10,['Advokater og juridiske tjenester'],817252532.0
Zacco Norway AS,Rogaland,22 91 04 00,['Advokater og juridiske tjenester'],982702887.0
Zacco Norway AS,Oslo,22 91 04 00,['Advokater og juridiske tjenester'],982702887.0
Zacco Norway AS,,70 12 81 96,['Advokater og juridiske tjenester'],982702887.0
Zacco Norway As,Viken,22 91 04 00,['Advokater og juridiske tjenester'],982702887.0
Finansklagenemda,Oslo,23 13 19 60,['Advokater og juridiske tjenester'],971437022.0
Dalan Advokatfirma DA,Oslo,23 30 86 00,['Advokater og juridiske tjenester'],982470250.0
Protector IP AS,Oslo,22 95 74 40,['Advokater og juridiske tjenester'],979409524.0
Agp Advokater AS,Oslo,901 94 588,['Advokater og juridiske tjenester'],923559841.0
Advokatfirmaet Øverbø Gjørtz AS,Møre og Romsdal,71 24 94 00,['Advokater og juridiske tjenester'],916611455.0
Advokatfirmaet Magnus Legal AS,Vestland,55 29 90 00,"['Advokater og juridiske tjenester', 'Skatterådgivning']",988513636.0
Langseth Advokatfirma DA,Oslo,22 42 42 42,['Advokater og juridiske tjenester'],983446353.0
Advokat Thor-Erik Andersen,Agder,982 05 291,['Advokater og juridiske tjenester'],977049997.0
Advokat Anne Sundøy,Agder,971 95 272,['Advokater og juridiske tjenester'],977049997.0
Advokat Nils Anders Grønås,Agder,488 86 100,['Advokater og juridiske tjenester'],977049997.0
Advokat Inger Johansen,Agder,917 32 870,['Advokater og juridiske tjenester'],977049997.0
Advokat Solveig Løhaugen,Agder,975 36 826,['Advokater og juridiske tjenester'],977049997.0
Advokat Gard Erik Garlie,Agder,997 01 234,['Advokater og juridiske tjenester'],977049997.0
Advokat Helge Wigemyr,Agder,930 39 561,['Advokater og juridiske tjenester'],977049997.0
Advokat Yngve Andersen,Agder,996 37 873,['Advokater og juridiske tjenester'],977049997.0
Advokat Bjørgulv Rygnestad,Agder,901 44 587,['Advokater og juridiske tjenester'],977049997.0
Advokat Johan G. Bernander,Agder,971 28 965,['Advokater og juridiske tjenester'],977049997.0
Advokat Åsmund Mjåland,Agder,948 12 673,['Advokater og juridiske tjenester'],977049997.0
Advokat Rune A Amundsen,Agder,913 44 114,['Advokater og juridiske tjenester'],977049997.0
Advokat Kai Knudsen,Agder,906 81 855,['Advokater og juridiske tjenester'],977049997.0
Advokat Kjell Bentestuen,Agder,906 05 067,['Advokater og juridiske tjenester'],977049997.0
Advokat Vanessa Martinsen,Agder,908 09 964,['Advokater og juridiske tjenester'],977049997.0
Advokat Erik Ottemo,Agder,932 35 524,['Advokater og juridiske tjenester'],977049997.0
Advokatfirma Wigemyr & Co DA,Agder,38 17 87 10,['Advokater og juridiske tjenester'],977049997.0
Advokatfirmaet Mageli ANS,Innlandet,478 82 000,['Advokater og juridiske tjenester'],880636502.0
Osloadvokatene v Arne Heiestad,Oslo,924 84 700,['Advokater og juridiske tjenester'],980059081.0
Osloadvokatene v Mariann Næss,Oslo,959 38 186,['Advokater og juridiske tjenester'],980059081.0
Osloadvokatene v Anne Kathrine Fokk,Oslo,920 39 174,['Advokater og juridiske tjenester'],980059081.0
Osloadvokatene v Pål Eriksrud,Oslo,911 55 406,['Advokater og juridiske tjenester'],980059081.0
Osloadvokatene v Heidi Kristin Åsvang,Oslo,930 01 850,['Advokater og juridiske tjenester'],980059081.0
Osloadvokatene v Stian Henriksen,Oslo,926 34 868,['Advokater og juridiske tjenester'],980059081.0
Osloadvokatene v Svein-Harald Stavnes Wennevik,Oslo,924 11 010,['Advokater og juridiske tjenester'],980059081.0
Osloadvokatene v Kjersti Bolstad,Oslo,905 93 204,['Advokater og juridiske tjenester'],980059081.0
Osloadvokatene v Ole-Marius Hillestad,Oslo,,['Advokater og juridiske tjenester'],980059081.0
Osloadvokatene v Kristoffer Dalvang,Oslo,922 65 960,['Advokater og juridiske tjenester'],980059081.0
Osloadvokatene v Tina Carlsen,Oslo,976 85 810,['Advokater og juridiske tjenester'],980059081.0
Osloadvokatene v Kristin Sundby,Oslo,988 07 796,['Advokater og juridiske tjenester'],980059081.0
Osloadvokatene v Karl Kristian Nordheim,Oslo,959 38 186,['Advokater og juridiske tjenester'],980059081.0
Osloadvokatene v Fredrik Sverstad Eriksen,Oslo,920 77 570,['Advokater og juridiske tjenester'],980059081.0
Osloadvokatene v Thomas Larsen,Oslo,456 94 228,['Advokater og juridiske tjenester'],980059081.0
Osloadvokatene v Adam Justin Ahlquist,Oslo,934 84 835,['Advokater og juridiske tjenester'],980059081.0
Osloadvokatene v Ørjan Onarheim,Oslo,915 88 665,['Advokater og juridiske tjenester'],980059081.0
Osloadvokatene v Lene Wallem,Oslo,932 69 811,['Advokater og juridiske tjenester'],980059081.0
Osloadvokatene AS,Oslo,22 82 84 40,['Advokater og juridiske tjenester'],980059081.0
Advokatfirmaet SGB Storløkken AS,Oslo,22 54 20 90,['Advokater og juridiske tjenester'],986552073.0
Advokatfirmaet Simonsen Vogt Wiig Kristiansand DA,Agder,995 23 510,['Advokater og juridiske tjenester'],988343412.0
Advokat Stein Erikstad,Agder,934 90 935,['Advokater og juridiske tjenester'],988343412.0
Advokat Atle Berentsen,Agder,995 23 510,['Advokater og juridiske tjenester'],988343412.0
Advokat Asbjørn Breisten,Agder,920 42 707,['Advokater og juridiske tjenester'],988343412.0
Advokat Lars Hoven,Agder,,['Advokater og juridiske tjenester'],988343412.0
Bjerkan Stav Advokatfirma AS,Trøndelag,73 80 22 80,['Advokater og juridiske tjenester'],912879461.0
Ole Magnus Tronshart,Trøndelag,73 80 22 80,['Advokater og juridiske tjenester'],912879461.0
Karl Bjørnar Olsen,Trøndelag,73 80 22 80,['Advokater og juridiske tjenester'],912879461.0
Ola Oldren Advokat,Trøndelag,73 80 22 80,['Advokater og juridiske tjenester'],912879461.0
Odd Gunnar Hammernes,Trøndelag,73 80 22 80,['Advokater og juridiske tjenester'],912879461.0
Guri Uvsløkk Vagnildhaug,Trøndelag,73 80 22 80,['Advokater og juridiske tjenester'],912879461.0
Advokat Thomas Gundersen,Trøndelag,73 80 22 80,['Advokater og juridiske tjenester'],912879461.0
Wahl-Larsen Advokatfirma AS,Oslo,22 01 06 70,['Advokater og juridiske tjenester'],988987654.0
Pretor Advokat AS,Trøndelag,73 87 81 00,['Advokater og juridiske tjenester'],992827106.0
Advokatfirma Tofte AS,Agder,38 17 70 00,['Advokater og juridiske tjenester'],926311999.0
Advokat Svein A. Hagen,Agder,930 39 599,['Advokater og juridiske tjenester'],926311999.0
Advokatfirmaet Thallaug ANS,Innlandet,61 27 99 50,['Advokater og juridiske tjenester'],950522550.0
Advokatfirmaet Berngaard AS,Oslo,22 94 18 00,['Advokater og juridiske tjenester'],990625972.0
Advokatfirmaet Nicolaisen & Co ANS,Viken,63 99 00 00,['Advokater og juridiske tjenester'],980348202.0
Advokatfirmaet Nicolaisen & Co Avd Lillestrøm,Viken,64 83 00 00,['Advokater og juridiske tjenester'],980348202.0
Aabø-Evensen & Co Advokatfirma AS,Oslo,24 15 90 00,['Advokater og juridiske tjenester'],984406878.0
Advokatfirmaet Legalis AS,Oslo,22 40 23 00,['Advokater og juridiske tjenester'],974675366.0
Advokatfirmaet Ytterbøl & Co AS,Viken,69 16 18 00,['Advokater og juridiske tjenester'],977048958.0
Knut Njøs,Vestland,,['Advokater og juridiske tjenester'],977048958.0
Advokatfirmaet Halvorsen & Co AS,Viken,64 84 00 20,['Advokater og juridiske tjenester'],992833424.0
Halvorsen Owe,Viken,67 07 95 00,['Advokater og juridiske tjenester'],992833424.0
Advokatfirmaet Halvorsen og Co AS,Viken,64 84 00 20,['Advokater og juridiske tjenester'],992833424.0
"Halvorsen Owe, Wangen Thomas Chr og Kilstad Øyvind avd Lillestrøm",Viken,64 84 00 20,['Advokater og juridiske tjenester'],992833424.0
Claus Brynildsen,Oslo,23 35 88 10,['Advokater og juridiske tjenester'],980687805.0
Kogstad Lunde & Co DA Advokatfirma MNA,Oslo,23 35 88 10,['Advokater og juridiske tjenester'],980687805.0
Advokat Karsten Krüger Engedal,Vestland,55 36 20 60,['Advokater og juridiske tjenester'],985813760.0
Advokatfirmaet Kyrre ANS,Vestland,55 36 20 60,['Advokater og juridiske tjenester'],985813760.0
Stiegler Advokatfirma AS,Vestland,55 21 54 00,['Advokater og juridiske tjenester'],919177519.0
RSM Advokatfirma AS,Oslo,23 11 42 01,['Advokater og juridiske tjenester'],914095573.0
Advokatfirmaet Furuholmen Dietrichson AS,Oslo,22 94 15 30,['Advokater og juridiske tjenester'],977515742.0
"Advokatfirmaet Storeng, Beck & Due Lund (Sbdl) AS",Oslo,22 01 70 50,['Advokater og juridiske tjenester'],922696810.0
